from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type
1542500,1542499,,,85957495,85944989,0
54178,54151,,,85401429,85402186,0
859844,54682,,,81075697,81068437,0
859723,55245,,,85947624,85952294,0
1542189,1542190,,,81065203,86176056,0
407408,407409,,,85614211,85933322,0
55276,55277,,,85955264,81052095,0
54218,54632,,,85391685,85927670,0
54927,54515,,,81060951,81063114,0
53897,54005,,,81085931,81096867,0
54083,54005,,,85166798,81092055,0
54617,54615,,,85384812,85603932,1
54927,54515,,,85957040,85955645,0
53993,53996,,,81072404,81071484,0
1542169,1542727,,,85401429,85409362,0
54646,54645,,,85928917,85935656,0
54638,54912,,,81072687,85160542,3
55276,55277,,,85396518,85396489,0
55286,54005,,,81077032,85944204,0
54635,54632,,,81968544,81073192,0
54635,54632,,,85932348,81073192,0
54815,54824,,,81071041,86173686,0
1542584,1542585,,,85389228,81082048,0
1542395,1542396,,,85950501,85602318,0
859914,54643,,,81085471,81067130,0
54514,54513,,,85928917,86186265,0
55042,55044,,,85391320,85406647,0
381627,407409,,,81060917,85937659,0
54815,54816,,,85944724,81061799,0
1542822,54515,,,81064775,81061799,0
54050,54209,,,81100717,81090412,0
1542500,1542499,,,81087926,85408890,0
54295,54204,,,85171584,85385181,0
54635,54632,,,85949885,85398625,0
54643,54642,,,85938970,85944462,0
55041,55042,,,81087089,85412314,0
54434,54785,,,81099041,81100518,0
54910,54638,,,81073969,82388534,0
54910,54638,,,84879034,82388534,0
55272,55275,,,81070719,85390557,0
54635,54632,,,81061546,81090931,0
54515,54514,,,81085314,81085943,0
55123,55044,,,81090756,81085943,0
53929,53923,,,81093979,85943902,0
54910,54218,,,81067852,81057309,0
53925,53924,,,81077032,81090756,0
54635,54632,,,81075478,81058130,0
54635,54632,,,85953533,81058130,0
1542236,1542727,,,81081868,81076604,0
859723,54005,,,81095167,81063641,0
381627,407409,,,85938261,81087089,0
381627,407409,,,85412423,81087089,0
54597,54602,,,81075018,81068310,0
54209,54361,,,81098517,85408973,0
54035,54030,,,81092065,86179864,0
55026,54257,,,81059988,85612084,0
54209,391720,,,81055332,85938500,0
1542509,1542512,,,81968544,81052381,0
54209,391720,,,81055332,81052381,0
54218,54632,,,81054525,81052381,0
54498,54499,,,81074158,85930098,0
54645,859776,,,81094404,81076223,0
75041,407409,,,85930571,85149921,0
54945,54944,,,85928726,81084424,0
54370,54371,,,85172088,82392503,0
53867,53865,,,81085314,82392503,3
55041,55042,,,81077570,85956946,0
521118,521120,,,81061538,81062231,0
521116,521120,,,81095213,81062231,0
54646,54645,,,85944476,85955359,0
859776,54645,,,81058868,81083292,0
53925,53924,,,85604776,81070440,0
54415,54414,,,86191178,81072207,0
1542496,1542495,,,85391841,84089948,0
391720,54128,,,85938495,84092541,0
54614,54613,,,83729394,85152681,0
381627,407409,,,81055353,85610477,0
54502,54498,,,85935843,85171036,0
54302,55058,,,81063238,85603146,0
55286,54005,,,85941642,85942038,0
1542190,1542189,,,81096295,81092835,0
407409,407408,,,85148243,85954724,0
53923,53929,,,86182576,82395508,0
54615,54617,,,85953303,81063528,1
54815,54816,,,85931314,86163656,0
54006,55245,,,81086820,81067079,0
54006,55245,,,81076264,81067079,0
54035,54030,,,81092065,81067079,0
1542509,1542512,,,85943897,85162131,0
54150,54149,,,85385640,81093752,0
54084,54086,,,85954048,85954287,0
55067,54646,,,81094503,85941251,0
54632,54635,,,81085439,85927748,0
54030,54030,,,86191084,81096245,0
54452,54451,,,85951063,85929513,0
381627,75041,,,81062246,85616032,0
55286,55246,,,85939874,81082017,0
1542500,1542499,,,81061112,85384510,0
54453,75041,,,86167945,83374564,0
54632,54911,,,85940909,81069368,0
54129,54209,,,85598880,81068787,0
54967,54394,,,85931381,85946678,0
53993,53994,,,81070719,81053400,0
54434,54785,,,83349531,81069477,0
55286,55246,,,85940578,81950858,0
54515,54515,,,81071041,81096141,1
54632,54911,,,85935843,81052130,0
54209,391720,,,81085027,81097787,0
54646,54645,,,81058848,81056917,0
55371,55212,,,86163765,86166587,0
53867,53865,,,86184705,86188367,3
53867,53865,,,85603450,86188367,3
1542584,1542585,,,81072108,86178692,0
75056,54111,,,86176274,81084972,0
53906,55135,,,85941642,85410535,0
54645,54646,,,85608554,85957211,0
54643,54642,,,85395396,85391734,0
381627,75041,,,82401394,86182355,0
55272,55275,,,81072404,81052518,0
53923,53929,,,81968544,81064930,0
521116,521121,,,81092065,85612679,0
54030,54035,,,85938117,85955705,0
54643,859914,,,81071278,81095763,0
54216,54911,,,81063217,85598602,0
53861,54083,,,85173816,86187996,0
521120,521116,,,85166798,81061494,0
55286,54005,,,81053651,81054995,0
54947,54600,,,85950453,81087520,0
859723,54005,,,83342020,81087520,0
55286,54005,,,83341197,81087520,0
54514,54515,,,81094150,81054560,0
54643,859914,,,83339655,81085800,0
54035,54030,,,85617624,85612562,0
859723,55245,,,85934065,81088800,0
54309,54311,,,81055234,81088800,0
54643,54642,,,85949394,85941532,0
54150,54149,,,85384471,83367890,0
54218,54632,,,81087122,85925212,0
1542509,1542512,,,85173330,86183995,0
54030,54030,,,85596335,85614228,0
54514,54513,,,86186210,86164782,0
54218,54632,,,82421987,85948671,0
54514,54513,,,85941908,86194402,0
75041,407409,,,81060751,81071568,0
54415,54414,,,85387367,85391556,0
521121,521116,,,85148667,81075012,0
407408,75041,,,81096832,85612016,0
53924,53925,,,81090756,86195092,0
1542596,1542343,,,86166311,81077681,0
521116,521120,,,81068358,83372609,0
54515,54515,,,81097058,81062765,1
54645,54646,,,85924881,85599658,0
54037,54111,,,81071714,81096082,0
581241,581244,,,81077890,81096082,0
53995,53996,,,82398121,81091699,0
54513,54514,,,85932920,85938758,0
54597,54602,,,86165403,81072241,0
54985,54982,,,81087218,81068081,0
54985,54982,,,81085097,81068081,0
54452,54451,,,85945049,85401309,0
55044,55043,,,81097645,85945104,0
54513,54514,,,85951977,85945104,0
54030,54035,,,85941959,85926185,0
54030,54035,,,85617151,85926185,0
407409,407408,,,85149946,81083732,0
54150,54149,,,81060917,86184561,0
381627,75041,,,82421987,85943847,0
859749,54084,,,83345455,81061635,0
54858,54855,,,81085314,81077289,0
54372,54375,,,81085314,81077289,0
54006,55245,,,81067852,86173342,0
1542344,1542280,,,81097928,85169394,0
54632,54910,,,85939083,81075341,0
407409,407408,,,81072222,85166069,0
1542509,1542512,,,85953305,86195342,0
75056,54111,,,86187298,81069399,0
53993,53994,,,85597798,81062639,0
53975,53976,,,85611411,81062639,0
54035,54030,,,85616163,85610879,0
54083,54005,,,85161343,81062249,0
581245,581246,,,81066662,81090085,0
53923,53929,,,81068466,86182069,0
581244,581241,,,81101436,82430797,0
55041,55042,,,81087089,85409613,0
53925,53924,,,85935726,81063693,0
54218,54632,,,81062246,85949286,0
54910,54218,,,85405326,82398780,0
1542509,1542512,,,85596335,85943787,0
54394,134817,,,85153517,85405425,0
54815,54824,,,81097058,86173460,0
55046,55043,,,82428579,81058697,0
54218,54638,,,85411075,85399264,0
54823,54824,,,85408972,85399264,0
54646,54645,,,85950501,85941205,0
53897,54005,,,81085931,81088270,0
53895,54005,,,81098019,81088270,0
53929,53923,,,85168469,85956489,0
54035,54030,,,85611985,85957257,0
54614,54613,,,81064941,85172441,0
521118,521121,,,85925509,81062566,0
1542822,54515,,,81083627,81063948,0
55272,55275,,,81053002,85602934,0
55286,55246,,,85604776,81072315,0
521121,521116,,,85953303,85955149,0
54822,54824,,,85385859,81074184,0
54597,54602,,,85934239,85385251,0
521120,521116,,,85608558,85595161,0
55286,55246,,,85601714,81061165,0
55286,55246,,,85929076,81061165,0
54035,54030,,,86193609,85614067,0
54497,54499,,,81084811,85951046,0
54642,54643,,,85932397,85934447,0
1542584,1542585,,,81063311,86165050,0
54632,54635,,,85607955,85933647,0
54967,54394,,,81097787,84781728,0
75041,381627,,,81074933,81092379,0
54514,1542821,,,85596939,81093202,0
54209,391720,,,81068945,85400654,0
54646,54645,,,81094150,81057291,0
54513,54514,,,85952385,85924983,0
54645,859776,,,81059904,81079723,0
54645,859776,,,81073283,81095702,0
54209,391720,,,81100505,86169400,0
54514,54515,,,81058868,81077825,0
521118,521120,,,81071278,81088219,0
54643,54642,,,85945686,85951524,0
54515,54927,,,81059321,81094447,0
54515,54515,,,81058820,81077923,1
55286,54005,,,85935042,81056873,0
859723,54005,,,81095167,81056873,0
55286,54005,,,81089085,81056873,0
381627,407409,,,81060917,86186888,0
1542497,1542495,,,81066434,81061007,0
1542169,1542727,,,85944015,85956209,0
54815,54816,,,85954808,81083326,0
54632,54635,,,85386859,81086654,0
54502,54498,,,85935843,85153170,0
581241,581244,,,85956588,81052123,0
75041,407409,,,81082565,85957063,0
54632,54911,,,81064975,81077653,0
55245,55246,,,85386555,85395571,0
54514,54515,,,85945049,81080091,0
54815,54816,,,81094296,81080091,0
1542822,1542821,,,81095413,81085975,0
1542280,1542343,,,85597620,81074483,0
54643,54642,,,85955658,85944772,0
54910,54218,,,81075955,81093026,0
54643,54642,,,81071278,85938086,0
54737,54365,,,86193340,85939037,0
521118,521120,,,85939174,85929019,0
859914,54643,,,81082998,82403099,0
54645,859776,,,85400233,85413576,0
54967,54394,,,85931657,85949595,0
55041,55042,,,81072222,85390669,0
521118,521120,,,85929240,85952666,0
54642,54643,,,85954496,82416882,0
54394,134817,,,83345469,85927667,0
54434,54785,,,86169695,81092293,0
1542169,1542727,,,85401429,85412655,0
381627,407409,,,85930009,81053591,0
54515,54927,,,81071041,81053591,0
521120,521116,,,85613081,85617738,0
55272,55275,,,85597798,85617463,0
521120,521116,,,85607004,85617463,0
55286,54005,,,86177756,81056651,0
407409,407408,,,81077570,81077703,0
54643,54642,,,85941959,85925104,0
54643,54642,,,85945609,85940722,0
54911,54635,,,81083881,85170030,0
54513,54514,,,85937718,85929886,0
407408,75041,,,81079843,85166257,0
54399,54397,,,81099824,81097013,0
581241,581244,,,85956588,85168781,0
859723,55245,,,85934949,81058693,0
859723,55245,,,85946004,81058693,0
54399,54397,,,81097370,81061886,0
75056,54111,,,81080488,85385441,0
407408,407409,,,85148282,85942077,0
54514,54513,,,85940818,85942077,0
54452,54451,,,81098767,85596939,0
859723,55245,,,81075478,81085548,0
859723,55245,,,85953533,81085548,0
54617,54615,,,82400014,81058847,1
75056,54111,,,86184705,81081326,0
53924,53925,,,81064573,85955822,0
1542525,1542526,,,86188601,86180955,0
55043,55044,,,81054792,81095413,0
53923,53929,,,81968544,81085236,0
53923,53929,,,85932348,81085236,0
55286,54005,,,85605015,85931480,0
53925,53924,,,86185814,81082518,0
521118,521121,,,85934123,81090305,0
521118,521121,,,85929142,81090305,0
54638,54633,,,81096885,81099669,0
54617,54615,,,81096885,81099669,0
54370,54371,,,81085676,81099669,0
1542717,1542727,,,81065193,81088248,0
54824,54823,,,81055234,85400128,0
55286,55246,,,85611985,81064102,0
1542344,1542531,,,86166587,81064102,0
54515,54927,,,85927939,86187870,0
54150,54149,,,81066780,82403675,0
54257,55026,,,86185166,86189076,0
53925,53924,,,85941642,81094532,0
55286,54005,,,86179812,81079172,0
54643,54642,,,82420359,85953010,0
54645,54646,,,85386044,85403995,0
54815,54816,,,85934424,81069185,0
55246,859723,,,85409222,85396263,0
54083,54005,,,81097270,85937225,0
54638,54631,,,85392534,85385276,3
54815,54816,,,85951577,81072824,0
55286,55246,,,85611985,81087312,0
54617,54615,,,84781014,81083771,0
54638,54633,,,84781014,81083771,0
53912,53907,,,85953228,85929268,0
407408,407409,,,81088853,81058372,0
1542190,1542189,,,81069825,81060679,0
55026,54257,,,81052479,81069636,0
55026,54257,,,81057934,81098266,0
54209,54363,,,81093685,86179812,0
407408,407409,,,85166843,85934621,0
54615,54615,,,85935466,85956851,1
55286,55246,,,85605015,81078718,0
54632,54911,,,81097703,81078718,0
53924,53925,,,81063311,81092488,0
54498,54499,,,81101291,85929028,0
54515,54927,,,81060977,81056782,0
881410,859749,,,83363333,83363713,0
859844,54682,,,81073251,81077553,0
54502,54498,,,85940909,85158305,0
54635,54632,,,81059576,81075864,0
54635,54632,,,81063205,81075864,0
54638,54912,,,81072687,85163508,3
55286,54005,,,86182031,85931282,0
54910,54638,,,85387314,85926027,0
859844,54682,,,86192342,81057383,0
859844,54682,,,85411075,81057383,0
1542822,54515,,,85390469,85954352,0
54514,54515,,,85950183,85954352,0
53924,53925,,,81090756,81077032,0
55026,54257,,,82405806,85156709,0
521118,521120,,,85929240,85952527,0
381627,407409,,,85930009,81077023,0
54515,54927,,,81071041,81077023,0
54257,55026,,,85387190,85410546,0
54614,54613,,,81102061,86170484,0
54006,55245,,,81067852,85593999,0
54030,54035,,,81068466,85936119,0
391720,54209,,,85931381,85932083,0
1542509,1542512,,,85945863,81087263,0
54617,54615,,,84773933,85393622,1
53897,54005,,,81071012,85942399,0
1542497,1542495,,,82386177,85394288,0
54614,54613,,,81102061,85162932,0
54635,54632,,,81067210,85413270,0
55286,54005,,,86188131,81081322,0
521118,521121,,,85946428,81081322,0
859723,55245,,,85929170,85944281,0
1542509,1542512,,,85926033,85936764,0
1542496,1542495,,,86163215,81942763,0
54632,54912,,,85924799,85148341,3
54257,55026,,,85385088,82419520,0
55067,54646,,,81099473,86167585,0
54635,54632,,,85957334,85955686,0
54035,54030,,,81063746,81052480,0
53923,53929,,,85945863,81072723,0
1542584,1542585,,,81071116,81072723,0
1542500,1542499,,,81052668,81053341,0
54150,54149,,,86196124,82396641,0
54375,54372,,,81072222,82396641,0
54150,54149,,,86165298,82393890,0
55043,55044,,,81091242,85929695,0
54434,54784,,,83349531,81100745,0
54365,54737,,,81087868,81092462,0
54633,54638,,,85162883,85392687,0
55067,54646,,,81069903,85935624,0
55286,54005,,,86179812,81063530,0
1542821,1542822,,,81055102,81072033,0
1542821,1542822,,,81073156,81072033,0
54218,54633,,,82401394,85928860,0
521118,521120,,,85955745,85927281,0
1542497,1542495,,,81066434,81090979,0
521116,521121,,,81092065,85154628,0
521116,521121,,,85616163,85611083,0
1542500,1542499,,,83343229,81063917,0
54216,54218,,,81058289,85611889,0
1542717,1542727,,,85940909,85595632,0
54635,54216,,,81085613,85595632,0
521118,521121,,,85955745,85613118,0
54178,54151,,,81070202,81073900,0
54178,54151,,,85944015,81073900,0
581241,581244,,,81098504,81086466,0
55286,55246,,,86177025,81071528,0
54632,54911,,,85943021,81071528,0
521118,521120,,,85607644,85162348,0
54083,54005,,,85158591,85935064,0
1542525,1542526,,,81072108,81079569,0
54632,54635,,,85413308,81067531,0
55276,55277,,,85929705,81092808,0
1542236,1542577,,,81067818,85613701,0
54030,54030,,,85607195,86165215,0
54682,859844,,,81092973,85594174,0
54911,54635,,,85607004,85609304,0
54035,54030,,,85940578,85933092,0
54513,54514,,,85928056,86191464,0
381627,75041,,,81087122,81090583,0
55272,55275,,,84874878,81058392,0
54216,54218,,,81085314,81085465,0
54295,54204,,,84776749,85396939,0
54515,54927,,,85956904,81084070,0
53861,54083,,,85168528,85164406,0
54910,54633,,,81090630,85954881,0
1542497,1542495,,,81066434,85394867,0
54928,54515,,,81083655,86165683,0
53993,53994,,,81070719,81055765,0
581246,581249,,,85173419,81086818,0
53993,53994,,,81053002,81066531,0
54434,54784,,,86169695,81084299,0
54218,54632,,,81087122,86163005,0
53911,53905,,,86189234,86165292,0
54642,54643,,,85940641,81061183,0
1542509,1542512,,,81068466,81090300,0
54498,859800,,,81074158,82387632,0
55026,54257,,,81092925,85404775,0
54451,54452,,,85936664,85385821,0
53975,53976,,,81070948,81080637,0
55245,859723,,,85169509,81058608,0
54006,55245,,,81090630,85158313,0
54309,54311,,,81074235,85158313,0
859723,54005,,,85947624,81079989,0
55272,55275,,,81080670,85928354,0
54633,54910,,,81061757,81093194,0
407408,407409,,,85166843,81060274,0
53924,53925,,,81064573,85945932,0
54821,54822,,,85947259,85395421,0
55286,53861,,,83341197,85161755,0
53993,53994,,,81056380,81060631,0
54632,54910,,,85927996,81086650,0
54633,54910,,,81083627,81086650,0
55272,55275,,,81070719,85946930,0
53995,53996,,,81079469,81089711,0
53995,53996,,,85949394,81089711,0
55043,55044,,,81091242,81082093,0
54513,54514,,,85952385,81084742,0
581244,581242,,,83374755,82423205,0
54515,54514,,,81085314,86170411,0
55123,55044,,,81090756,86170411,0
54257,55026,,,84877525,85149381,0
54635,54632,,,85936954,86193910,0
54635,54632,,,86182576,81071830,0
54635,54632,,,85384851,81071830,0
54129,54209,,,85615231,81067173,0
859844,54682,,,86173256,85950467,0
54632,54912,,,81085515,85148386,3
54614,54613,,,81102061,85148386,0
54005,55286,,,85948414,85934108,0
54632,54635,,,85924799,85957334,0
407408,407409,,,85166843,85951494,0
55026,54257,,,81059988,81073338,0
54452,54451,,,85945049,85957299,0
53923,53929,,,85602750,83376772,0
1542584,1542585,,,81064573,83376772,0
53923,53929,,,85953228,83376772,0
53924,53925,,,81060576,85156973,0
407408,75041,,,85928056,85948006,0
54635,54632,,,85608018,85615284,0
54617,54615,,,84096992,84883656,0
54638,54633,,,84096992,84883656,0
859723,54005,,,85940740,85954605,0
54515,1542822,,,81927754,81075332,0
54632,54635,,,85940071,85949652,0
54638,54633,,,85930387,81088486,0
54617,54615,,,85930387,81088486,0
54394,134817,,,83360431,85413758,0
54635,54632,,,85602750,81089475,0
54635,54632,,,85384262,81089475,0
55245,55246,,,85393404,85389174,0
54600,54602,,,85391820,85399211,0
55286,54005,,,85604776,85937303,0
407408,381627,,,81095564,81056579,0
54515,54927,,,81058820,85149637,0
54617,54615,,,81083200,85391884,1
54635,54632,,,85957334,85936893,0
55286,54005,,,86190974,85925487,0
54454,75041,,,81096745,85385891,0
54737,54361,,,81093351,85956809,0
54910,54638,,,85405326,82397565,0
859914,54643,,,81071041,85599180,0
54515,54927,,,85942392,81091010,0
55286,54005,,,85927996,81086504,0
54123,54602,,,81072842,85941892,0
75056,54111,,,86178340,81083071,0
54037,54203,,,85926566,85945632,0
581244,581241,,,85954048,85146948,0
54257,55026,,,85387190,85146948,0
54394,134817,,,81101436,81077856,0
1542169,1542727,,,81070202,81059878,0
54083,54005,,,85604544,81054489,0
54216,54218,,,81058289,86180177,0
54645,54646,,,85944277,85928151,0
54452,54451,,,86176189,81070857,0
521118,521121,,,85952350,85602786,0
54497,54499,,,81084811,81061546,0
53975,53976,,,85939174,81070610,0
54635,54632,,,82429534,85947812,0
55286,54005,,,81063746,85947812,0
54635,54632,,,81968249,81078220,0
54646,54645,,,85950501,85618917,0
54515,54515,,,81082990,81099843,1
859914,54643,,,82426733,82404660,0
859914,54643,,,81065356,86174528,0
53975,53976,,,81070948,81097653,0
54643,54642,,,85955658,85951459,0
54617,54615,,,85386639,85949308,0
54638,54633,,,85386639,85949308,0
54370,54371,,,85932920,85949308,0
1542500,1542499,,,86174268,81066115,0
54633,54638,,,81081868,81090897,0
54911,54635,,,85407517,85408650,0
55286,54005,,,81097787,81075183,0
53923,53929,,,85410164,85953014,0
54216,54633,,,85173672,83376051,0
407408,407409,,,85166843,81091857,0
1542190,1542189,,,81056763,81100663,0
859723,54005,,,85929170,81066000,0
54035,54030,,,81067328,81078754,0
55026,54257,,,81075884,81063161,0
54399,54397,,,81099004,85385559,0
521118,521121,,,81096848,85169360,0
53861,54083,,,85161094,85169360,0
54632,54635,,,81097703,81099136,0
521118,521121,,,85947191,85602886,0
54370,54371,,,81079448,85936264,0
54502,54498,,,85947812,85154002,0
54967,54394,,,86173636,85941394,0
54967,54394,,,85929535,85941394,0
54967,54394,,,85412694,85941394,0
54218,54633,,,81054525,81083763,0
521121,521116,,,81085540,81059904,0
54515,54515,,,81074852,81056634,1
